game,year,review_text,rating,date,likes,topics
clash_royale,2024,"Gameplay is pretty solid, all things considered. However, many units are simply poor and shouldn't be in the game anyway. The evolution mechanic is trash, and again, shouldn't be in the game. What inspired me to leave a poor review most, however, is the Shop, which has become a pit of mud. I counted today: 16 different $ offers before I could see the free shop. They keep making things worse for F2P. For example, they thought it would be a good idea to lower free content in the pass royale. Trash",1,2024-04-06 23:17:44,770,"['CONTENT & UPDATES', 'GAMEPLAY', 'MONETIZATION']"
clash_royale,2024,"I had review at 5 star but I've realized the whole system of leveling cards, opening crates for more cards, leveling them up( which I enjoy), really doesn't matter in most of the game. most of the game is leveled off anyway Until they add a 2v2 where u can actually use the cards that u put all your effort into, it won't feel as fun for me, I understand balancing issues, but add a mode where people can choose balanced, or leveled.",1,2024-06-22 06:40:46,703,"['CONTENT & UPDATES', 'MATCHMAKING & BALANCE']"
clash_royale,2024,"I've played this game for years and always had a fun time. However, the latest update is a big money grab. They clearly don't care about the player base. They want you to spend $100 to unlock the four new level 15 cards and then spend another $10 to upgrade a single card. Otherwise the amount of time it will take without paying the steep price will be outrageous. I'm talking months to max a single card from level 14 to 15. Supercell you've failed us yet again. Update: still money driven trash",1,2024-05-15 08:34:25,591,"['CONTENT & UPDATES', 'GAMEPLAY', 'MONETIZATION']"
clash_royale,2024,"Played for years, spent some $, and I expect to pay for good entertainment. However, now you have to spend money regularly, just to keep up. Beyond that, it's hard to figure what the point is. I think the game has stalled, and creator direction is haphazard at best. Seems like constant tweaks to keep money rolling in for no real improvement in experience. Play BB as well, and same story... tired of supercell.",1,2024-06-23 05:15:36,478,['MONETIZATION']
clash_royale,2024,"It's gotten pretty bad lately. Been playing since day 1, but I'm considering ending it here. Update: I took about a year break and came back and it was even worse. The game is riddled with constant ""new"" additions and updates that overcomplicate the game. The evolutions keep getting added to more and more cards making it honestly less and less fun. It's to the point where anyone new has to pay to play to keep up. I've been here since the beginning and I feel like I need to pay to play tbh.",1,2024-03-18 20:10:26,365,"['CONTENT & UPDATES', 'MONETIZATION']"
clash_royale,2024,"Pay to win to an insane degree. Card levels, card evolutions, champions, etc. There are so many ways that you can pay to have a competitive advantage, it makes the game so un-fun. They could have monetized their game a thousand different ways, like charging for cosmetics only, but they decided to go the pay to win route. Also, there is basically no strategy in this game apart from making your deck. Once you're actually in a match, the winner is just the one who has a better deck.",1,2024-05-31 05:57:31,357,"['GAMEPLAY', 'MONETIZATION']"
clash_royale,2024,Well I started playing a game when I first came out It was amazing fun game basic easy to play. As time went on they kept adding more and more. Dollar sign starter racking up to the point of now if you do have pay good luck advancing in the game it's become a pay to play game. I completely understand that you need to make some money and I was happy to put in a little here and there but now to the point where you cannot advance or do hardly anything without paying for something.,1,2024-09-16 08:18:24,285,['MONETIZATION']
clash_royale,2024,"It's fun, but pay 2 win now. There's a slight unbalance with certain units that are very obviously a little too good. This by itself is fine. It's when you try to play the game and someone has cards you can't get for another 7 arenas cause they bought them. Not to mention, gold, card evolutions, and wild cards are pay to win, too. Yes, there are free ways to get these things, but it takes a long time compared to buying, and it's obvious that who does and doesn't spend money.",2,2024-03-02 02:53:53,232,['MONETIZATION']
clash_royale,2024,"Supercell has made a really fun game that's they've entirely destroyed with their pay 2 win model. If you haven't gotten in to the game at this point, there's no point in starting now. You will quickly find that you are at a massive competitive disadvantage that can only be overcome by literal years of grinding or thousands of dollars. Stay away. Edit: It somehow got worse in the 6 months I've left the review. I've uninstalled and I'm not going back.",1,2024-02-07 03:48:42,145,['MONETIZATION']
clash_royale,2024,"Played it for almost 7 years and I must say, they are trying really hard to get players into paying. It became pay2win and that's just sad because it really had potential. Since they published tower level 15, I'm being spammed with offers, where I can upgrade my card to level 15 for ""only"" 7,99€. On the other hand, if you don't pay, you really have to grind in the game to upgrade only one card to level 15, it's ridiculous. The evolutions are pay2win as well- either play for 6 months or pay 15€",2,2024-03-14 15:41:22,99,"['GAMEPLAY', 'MONETIZATION']"
clash_royale,2024,"As someone who has played since day 1, I feel qualified to say this game isn't what it used to. You can only get so far without having to pay money to keep up. With the update having evolutions it started going downhill. Now, just like any game it seems like, whatever new character that comes out is buffed way too much and you have to pay in some way to get it or you're going to lose. No way around that. Alright for the casual player, but I'm finally sick of it and uninstalling. Good riddance.",2,2024-09-24 01:59:24,93,"['CONTENT & UPDATES', 'MONETIZATION']"
clash_royale,2024,"The game is very unbalanced, and pay to win. I get matched with players who have all level 12+ cards while I'm still stuck on level 10 cards because the free-to-play rewards are garbage. In addition evolution cards are the cherry on top of pay to win. The 2v2 Mode is a bad idea. Teammates leave during the game, without any penalty. Which makes it impossible to win. The challenges are worthless to do, as you get close to nothing out of them. Overall, this game could be better.",1,2024-03-08 12:58:11,75,"['CONTENT & UPDATES', 'GAMEPLAY', 'MATCHMAKING & BALANCE', 'MONETIZATION']"
clash_royale,2024,"I've played this game since 2013. Out of all the supercell games I've played in my life, this one is the most disappointing and a blatant cash grab now. It used to be very skill based with each card having specific abilities to counter such card with another, like overwatch. But overtime with the introduction of lvl 15 cards and evolutions, resources are harder to acquire via free to play more than ever. You used to be able to get insane value with the ""battle pass"" for $5. Half that for $12 now",1,2024-03-18 01:55:37,55,"['GAMEPLAY', 'MONETIZATION']"
clash_royale,2024,"I've been playing this game for about a year as a Free to Play and I have made it to nearly legendary arena. The game is super fun and I have spent countless hours playing. The UI is fun and colorful and there are a lot of different characters and possible decks. My only complaint is how much they annoy you to pay for rewards and perks, even though most people can level up and progress just fine without season pass, paid cards, etc.",4,2024-12-04 05:03:22,22,"['CONTENT & UPDATES', 'GAMEPLAY', 'MONETIZATION']"
clash_royale,2024,"This game was perfect when It released. But now, It just pay to win and some troops need to be fixed (Huge damage, bad movement, and some players copy paste each other when the game should be depends on skills. The only thing they focused on is the shop lol. It's really boring to play it these days. And btw, I'm a high level player so don't think I wrote this review because I'm bad or anything else. I just want to share my opinion on a game which I missed its old version.",1,2024-02-21 09:45:36,20,"['CONTENT & UPDATES', 'GAMEPLAY', 'MONETIZATION']"
clash_royale,2024,"Latest update is broken and hangs on startup while showing ""Account alert"" dialog. The review below is for older version of this game. Probably the best game created by Supercell. I think it's not worth using real money because early stages are the best part of the game and that's the part that you can skip with little real world money. The resources you get in the game grow linearly but the prices go up exponentially. Expect to pay hundreds of dollars if you want top cards with shortcuts...",1,2024-03-19 16:37:45,14,"['ACCOUNT & SUPPORT', 'CONTENT & UPDATES', 'MONETIZATION']"
clash_royale,2024,"Didn't keep any of my progress from my Ipod which I longer have. Have to start at level 1 and it takes 6 years if playing everyday to unlock any of the new or fun stuff. Or of course become a fat whale and fork over $10,000 and get it today! Live to serve Supercell. Or never play the game. The latest update (Goblin stuff update) may look good but it's not worth starting at level 1 for.",1,2024-06-18 07:38:09,12,"['CONTENT & UPDATES', 'GAMEPLAY', 'MONETIZATION']"
clash_royale,2024,"This game was by far the best game ever made. It was competitive but it was fair, right now it's just a scam. There are players who I don't know if they have the game hacked or if they have some trick for the elixir, but while I can only throw one card, they throw up to three high elixir cards, how is it possible? I have bought offers in-game store I have spent a lot of money and I continue to lose as if my cards have no improvement. I'm not going continue paying for lose to cheaters.",1,2024-07-03 02:59:21,9,"['GAMEPLAY', 'MATCHMAKING & BALANCE', 'MONETIZATION']"
clash_royale,2024,"I played this game for over 7 years. Throughout, i spent around 300€ on various microtransactions. I returned to the game recently after years of inactivity and I was having fun. After a few games, my opponent dropped a level 15 card and I instantly quit the game and removed it. I would need to pay 300€ just to not be in a disadvantage again. If you aren't ready to pay absurd amounts of money for this free to play game, be ready for hours of frustration. Avoid this product like a plague",1,2024-10-07 20:51:12,8,"['GAMEPLAY', 'MONETIZATION']"
clash_royale,2024,"This game use to be my favourite game. It is definitely not even near the top 5 anymore because of how P2W it is. Even if we put P2W aside and focus on other things, there are still numerous problems with the game. The point is when a company that owns a game gets too greedy (only thinking about money), that's when the game becomes bad and difficult to enjoy. There are still some positive stuff. They recently added new troops and towers, which has not happened in quite some time.",2,2024-06-25 17:49:20,7,['MONETIZATION']
clash_royale,2024,"Edit: october 2024 update is so good. Glad its heading in the right direction. I spent a lot of hours and money on this game and unfortunately its become a parody of itself. The recent added content is too much and ruins the game. And of course, the shop offers have spiraled out of control and borderline predatory with ""fear of missing out."" Its a sign of a dying game. 😭",4,2024-10-11 04:27:31,7,"['CONTENT & UPDATES', 'GAMEPLAY']"
clash_royale,2024,"I remember when this game was enjoyable. Microtransactions litter every single screen, and now they've even tried disguising some of them with ""tap for more info"" instead of just telling you prices. This is honestly stupid. Having a few here and there (like for gold or gems) is acceptable, considering the core game is free, and is... somewhat playable without buying a bunch of stuff, but this is just ridiculous. Supercell isn't the fun company they used to be. Don't waste your time or your cash.",2,2024-07-21 04:25:25,6,['MONETIZATION']
clash_royale,2024,"The game hasn't changed in the slightest for over a year now. It's the same meta constantly being used. If you aren't max level cards you don't push far and lose constantly, only people who play are top tier ranking. If you are new or under th-13, just delete the game and find something else to play. Update: They added pay to win cards. If you go against those people that have the pay to win cards you lose. I suppose I shouldn't be surprised at this point, ""it's a moble game""",1,2024-02-09 08:30:55,6,"['CONTENT & UPDATES', 'GAMEPLAY', 'MATCHMAKING & BALANCE', 'MONETIZATION']"
clash_royale,2024,"Best. Game. Ever. I've played this game for 3 years, and it still seems to amaze me in every way possible. New stuff almost every month, new and old challenges, clans, and much more. I highly recommend playing it. Trust me, you won't be disappointed. Editied: nevermind. This game gets boring after doing the same stuff for 5 years. There's really no variety and it's turned into an even more microtransactional hell then it already was.",2,2024-06-29 09:07:50,5,"['CONTENT & UPDATES', 'GAMEPLAY']"
clash_royale,2024,"Played a long time, talking years, and they refused to do any balancing except for cards that don't need the changes. The same 7 cards have been running rampant for years! With the new addition of evolution cards all you have to do is pay $12 and you can have whatever game breaking card you want. It's a joke now. Makes me sad to see how far this game has really fallen. Edit 6 months later. Redownloaded after some time and it is somehow worse then when I left. They gave the 7 cards an evo...",1,2024-10-06 02:09:43,5,"['CONTENT & UPDATES', 'MONETIZATION']"
clash_royale,2024,"I've been playing this game since the year it came out. Sometimes in the past, they introduced shards. These let your character be more elite. Little did I know this was just a way to benefit to pay-to-play players. After what feels like a year of the shards being released, ice earned a grand total of 2 of them. They developers have found a way to advantage paying players while holding non paying ones down. I'm about done.",2,2024-10-04 20:23:38,3,"['CONTENT & UPDATES', 'MONETIZATION']"
clash_royale,2024,"Don't even bother if you're first time playing or if you're coming back to the game, the remaining players are supercell die hards. Update : It looks like things only have gotten worse since I wrote this review, tournament standard has been raised to lvl 11 as well as the addition of Evolution cards as well as Champions which are difficult to obtain as a F2P player.",1,2024-01-18 19:39:02,3,['CONTENT & UPDATES']
clash_royale,2024,"The botched (at best) matchmaking system draws you into matches you can't win against opponents that show off the pay-to-win nature of this game by using cards that aren't supposed to be unlocked until a later arena and that you can't do anything against because they are so high level. Don't waste your time with this ""game"", because the only thing this game will give you is disappointment, resentment, and a face full of pay-to-win advertisements. Edit: years later, still too bloated with ads.",1,2024-12-05 16:14:57,3,"['GAMEPLAY', 'MATCHMAKING & BALANCE', 'MONETIZATION']"
clash_royale,2024,"I've been playing on n off for 6+years. As of now, the game has become pay to win. You need to spend an enormous amount for progression if you don't want to wait for months, just to upgrade a single card to max level. Also, the matchmaking seems more rigged recently, matching you up with counter decks if you win more than twice/thrice continuously. It's designed to make you spend money for progressing. Will be back when these issues are addressed. Until then, happy raging to the ones who stay!",1,2024-03-25 14:52:45,3,"['GAMEPLAY', 'MATCHMAKING & BALANCE', 'MONETIZATION']"
clash_royale,2024,"Just another pay2win game You can play normally at certain point with basic cards, but after a time, you'll get opponents with higher level towers and cards than yours, that its almost impossible to win, not only the matchmaking gets horrible, the chances to get good card are extremely rare, and once you get you're stuck in the same level for a long time, if you want to have fun for a time and delete go for it, but if not you'll be forced to spend money to keep going up.",2,2024-04-15 06:12:51,3,"['GAMEPLAY', 'MATCHMAKING & BALANCE', 'MONETIZATION']"
clash_royale,2024,"DO NOT RECOMMEND. I usually don't mind games with battle pass systems, especially if it adds extra fun to an already fun game, but Clash Royale has the gall to make it a pay wall thing. At a certain stage it's impossible to progress unless you pay to upgrade your cards. I played well over 30 consecutive games to come to this conclusion: No matter what build you pick, the games pits you against AI players that have an exact counter build to you, forcing pay-to-win. Don't waste your time and $$!",1,2024-01-02 10:49:48,3,"['GAMEPLAY', 'MONETIZATION']"
clash_royale,2024,"EXTREMELY PAY TO WIN; don't think about trying to reach the top without spending at least 100s of dollars bc of the horrible progression, the cards are annoying, and also is home to one of the most toxic communities. I have played this game from the start(Month after global launch) and I can see that the game's enjoyment is declining. The silver lining is that Supercell is now giving free items, although the people who bought them are not getting their money refunded, so bear this in mind.",2,2024-06-12 13:26:43,3,"['GAMEPLAY', 'MONETIZATION', 'SOCIAL']"
clash_royale,2024,DO NOT DOWNLOAD IF YOU DON'T INTEND TO SPEND MONEY. Been playing this ever since it came out. I used to love it. But for some time now it has become impossible for f2p players to progress. This game has become a big cash grabbing scam. They keep adding unnecessary things just to provoke players to spend money. This game is outright unfair to f2p players. There's no point fighting in clan wars too unless you have 4 maxed out decks and that will take several years if you don't spend money.,1,2024-08-11 03:39:32,3,"['MONETIZATION', 'SOCIAL']"
clash_royale,2024,"Have been playing this game for a very long time, with each update the game becomes less and less fun they constantly change the stats of everything. They are in it for the money. Dont bother buying anything in this game they will nerf it so they can sell another card. I was forced to uninstall this game after playing for several years due to a forced terms of service that I did not agree with.",1,2024-11-20 19:36:15,2,"['CONTENT & UPDATES', 'MATCHMAKING & BALANCE']"
clash_royale,2024,"Used to be a good game but now it's not. I kept meeting the players who are higher level than me and their cards are higher. I also kept getting lower level teammates and mostly get unfair loses. Some cards are stupid too, because mostly they're relatively the same. The challenges are so boring, it's just want you to pay whenever you lose. I don't think the game will be saved now.",1,2024-07-13 12:54:35,2,"['GAMEPLAY', 'MONETIZATION']"
clash_royale,2024,"Came back to the game after a few years and they absolutely ruined it. The pay to win is on another level now. I reached a point where it is impossible to win a single game (no matter which gamemode I play on) because I get thrown into matches with higher-level enemies AND enemies with evolutions (broken cards). The only way I can compete against this atrocity is to pay $$$, get evolutions, and max all my cards out. And one other thing, the monetization is shoved down your throat. It's over...",1,2024-07-28 12:21:59,2,"['GAMEPLAY', 'MONETIZATION']"
clash_royale,2024,"Used to be a good game, but has quickly went downhill. It's extremely pay to win. The new cards are extremely overpowered and it takes WAY too long to upgrade one card to max. For example, I've been a free to play player for about 6 years and don't even have one card at max level yet, but someone can easily upgrade all their cards if they are willing to spend some money. Very unfair matchmaking too. It puts you up against players who are 3 or 4 levels higher than you.",1,2024-09-26 08:26:48,2,"['GAMEPLAY', 'MATCHMAKING & BALANCE', 'MONETIZATION']"
clash_royale,2024,"SUPERCELL JUST WANTS YOUR MONEY! I'm playing the game since it came out in 2016. Long gone is the time when this used to be a skill game, now it's all pay to win. I literally encounter players with 500-1000 wins total with all the cards maxed out and evolution. The best card apparently in the game is credit card! I really hope the game dies, it's just not worth it anymore. Greedy supercell.",1,2024-02-08 14:09:48,2,"['GAMEPLAY', 'MONETIZATION']"
clash_royale,2024,"At this point, clash Royale has become a pay to win game. I loved this game so much because it was truly one of a kind. But now, with evolutions, wild cards etc it's extremely hard to farm gold and gems and waiting to get them takes too long. With crazy prices for deals in the shop really not many ppl can afford to call this game ""casual"" anymore. Game used to be a stress reliever for me, but every time I play chances are 2 out of 4 times I am matched with a maxed out player with 2 evolutions.",1,2024-03-15 21:06:38,2,['MONETIZATION']
clash_royale,2024,"The pay to win is INSANE. The game is being managed in a terrible way, and they put more and more mechanics that makes the game unplayable if you don't put money on it. It is a lame, this game used to be great but the changes in royale pass, levels 14 and 15, the evolutions and now the second evolution on the same deck just for levels 15 are the things that made me abandon the game.",1,2024-02-07 05:42:45,2,['MONETIZATION']
clash_royale,2024,"This game is only fun when you buy all the ""special"" offers, so you can get over leveled troops as well as evolutions for your troops. The only way you will beat a P2W player is if they are actually stupid. The only way past this is to make evolutions easier to get or give them to people for free. I'm not the most strategic person ever, but the number of times I have lost because they have limited time troops that are op in lower areanas or because they spent money on levels is unfathomable.",1,2024-06-13 03:08:14,1,"['MATCHMAKING & BALANCE', 'MONETIZATION']"
clash_royale,2024,"I've been playing this since it came out. My account is maxed out, even then, the amount of ""pay to win"" is ridiculous. It's frustrating how much they've been destroying the game over making the ""pay to win"" stuff over-powered. It's so bad now that it feels like every single game you play is the same decks over and over. Whatever card is meta, that's all you will ever play for seasons straight. It's gotten SO BAD. I don't recommend you play this unless you plan on spending $50 weekly on it.",1,2024-12-17 02:04:08,1,"['ACCOUNT & SUPPORT', 'MONETIZATION']"
clash_royale,2024,"I have played this have for a few years. It has increasingly become loaded with all sorts of ads and purchases which I can handle to an extent. But now the gameplay is affected with the evolution cards. If you don't pay for all of the add-ons and packages, it is harder to compete on the same level. Good for them for making money, but it sure makes the game less fun. Unfortunately I am uninstalling this game now. I guess it will free up some wasted time.",2,2024-12-03 11:11:04,1,"['GAMEPLAY', 'MONETIZATION']"
clash_royale,2024,"The overall mechanics of the game are fun, though sadly it has become nothing more than a cash grab in recent years. Shop offers becoming more and more expensive and offering poor value, new overpowered cards being released which can only realistically be obtained by spending money and progression being next to impossible without buying the aforementioned offers. The game being pay to win has become even more noticeable nowadays.",1,2024-02-03 06:11:45,1,"['GAMEPLAY', 'MATCHMAKING & BALANCE', 'MONETIZATION']"
clash_royale,2024,This game was fun when it first came out and then the developers got greedy and now it's paid to win every month a new evolved card that's the usually the most overpowered thing in the game just to get you to spend money and what was once a game that took skill and strategy It is now a game of luck and no skill. Then they take cards that are already some of the strongest in the game and make them stronger while the car is that no one plays don't get touched for years. Worst mobile game.,1,2024-05-10 09:29:39,1,"['GAMEPLAY', 'MATCHMAKING & BALANCE', 'MONETIZATION']"
clash_royale,2024,"Been playing since it came to the states. Over the years, it's only gotten worse. Poorly balanced cards, money-grab matching. P2W doesn't even begin to cover it. Glitchy mechanics with a failure of the devs to fix any of these issues. Used to be great. Now the devs have to keep adding bot accounts for the few remaining players to go up against. Just shut it down, fellas.",1,2024-04-12 10:42:28,1,"['MATCHMAKING & BALANCE', 'MONETIZATION']"
clash_royale,2024,It used to be a great game but their is no strategy now. It used to be 30 or 50 cards so that you always had a counter to attacks which meant the game play was based upon strategy. Now with over 100 cards theirs no strategy it just depends on who has the stronger deck. Sad to see an excellent game go so far downhill. Would give it zero if I could.,1,2024-12-24 00:23:02,1,['GAMEPLAY']
clash_royale,2024,"Just came back to the game after 3 years, and it's a pure nightmare, if you're planning to come back and give this game another go, please don't for the sake of your own sanity. The constant pay-to-win forcing, and locking broken units behind pay walls is really saddening, considering how good the game originally was. It has gone to shambles and is down in the dirt right now.",1,2024-10-19 01:09:40,1,['MONETIZATION']
clash_royale,2024,"I think this game could use some large mass arena, or like a huge battle field like team deathmatch, I just think the diffrent modes with events in them ain't enough for my any more, but thats me and so far I do love the game. Its iconic with great character, but honestly I hate when somebody uses an overpowered push and I counter they just give up. I don't really care if nobody reads this. Just keep up the good work its a great game.",4,2024-01-14 09:00:41,1,"['CONTENT & UPDATES', 'GAMEPLAY', 'MATCHMAKING & BALANCE']"
clash_royale,2024,"Player of 6+ years. WAS a solid game with satisfying gameplay and strategy that WAS understandable. My problem regards the present state of the game. Stagnation occured as not enough new content was being added, making for dry gameplay, but evolutions, level 15, bad UI, and new tower cards was not the play. Having to learn new interactions from the one's I've been accustomed to for years along with evolutions and a new level that favor P2W players make the game difficult to play. Don't play.",1,2024-06-04 16:50:26,1,"['CONTENT & UPDATES', 'GAMEPLAY', 'MONETIZATION']"
clash_royale,2024,"I would just like to say that this game was really fun for the first 5000 trophies, but afterwards, it became a pay 2 win unbeatable mess. I'll go up 100 trophies and drop due to overleveled cards, cards that shouldn't be obtainable in the current arena, and the constant reminder of such being shown in the store with 8 offers showing up before you get to free items which by the way aren't even that great. Supercell, you are a money hungry company that couldn't care less about their playerbase.",2,2024-02-23 14:22:18,1,['MONETIZATION']
clash_royale,2024,"Originally a really fun game. It deserved the 5 stars I gave it in 2016. Now in 2024. This game could disappear off the app store I wouldn't care. Prices of micro transactions is crazy high for what they are. Cards are really unbalanced. I single card could destroy my whole deck. It's kinda ridiculous. ""Oh the game is teaching you how to play"" no the game is teaching me to spend money if I want cool stuff. Good luck supercell, you've become a joke of a company in my opinion",1,2024-04-06 09:42:00,1,"['MATCHMAKING & BALANCE', 'MONETIZATION']"
clash_royale,2024,"You downloaded the game, starts out fun, then you spend hours playing. Past 2000 trophies you will run into p2w players, anything past 4500 and the game is basically pay to play, you cannot constantly rank up without spending money or running into someone who spent their families whole salary to be good at the game, doesn't matter how good you are at thinking the highest payer always wins, you get to a point where you are fighting max level decks with level 11 cards and you don't have a choice.",1,2024-02-20 16:12:52,1,"['GAMEPLAY', 'MATCHMAKING & BALANCE', 'MONETIZATION']"
clash_royale,2024,"I had long time enjoyed this game... but now it is nonsense. The ""Mystery Boxes"" are a waste of time, despicable. The evolution concept seemed like a good idea in theory, but practically it is coming to a dull point; the Evolution should have been kept at a specific card tier. The time of this game becoming one of those in the memory seems to be nearing. Matchmaking is taking longer than before too.",2,2024-11-24 19:07:01,1,['MATCHMAKING & BALANCE']
clash_royale,2024,"Updated 2024. Decided 2 give it chance.still garbage. difference is bot reviews 2023: It's been about three years since I got back into it. Got some nostalgia, and decided to download it and play. Needless to say, it is still a more aggressively pay to win. Opponents always seem to have better cards than you and a bit more elixir. pay to win on this game. Long gone are the days of grinding and being able to produce quality items/cards.Supercell you've lost the customer for life on all platforms.",1,2024-04-19 00:29:11,1,['MONETIZATION']
clash_royale,2024,"Absolutely DO NOT PLAY. The ""vanilla"" experience is agony due to the ridiculous amount of cards available, making it so that anything you play 70% of the time you will be queued up against someone with the perfect counter to it. And this isn't even tapping into the constant release of new, more overpowered cards. The only way i see this game being worth playing even minutes at a time is if they add a ""Do not want to play against decks with theese cards"" section with at least 20 card blacklists",1,2024-08-17 08:49:22,1,"['CONTENT & UPDATES', 'MATCHMAKING & BALANCE']"
clash_royale,2024,"started playing I'm December of 2022. bought like 3 battle passes and it was really fun. the passes were helping me make steady progress and then the battle pass update came out. the pass was stripped of a bunch of value and it was bad for the game. kept playing anyway and then evolutions and lvl 15 updates came. They are awful. The leaders of this group ruined their game over about a 10 month period. it's a 1 star now, not even in the top 50 downloaded apps. it was in the top 10 a year ago",1,2024-01-01 03:53:16,1,"['CONTENT & UPDATES', 'GAMEPLAY', 'MONETIZATION']"
clash_royale,2024,"I can't say there was a time I truly disliked clash royale's core gameplay. I used to play for hours and began in 2019. I loved the micro interactions between cards and learning them all. But recently everything has changed. Level 15, matchmaking, evolutions; even a long time player who maxed season's pass couldn't keep up. I just want to play the decks I leveled years ago, not playing whole months to max one new OP card, just for it to get nerfed after I upgrade it. Uninstalled. I'm done.",2,2024-10-05 11:59:05,0,"['CONTENT & UPDATES', 'GAMEPLAY', 'MATCHMAKING & BALANCE']"
clash_royale,2024,"Fix the matchmaking. 600 trophy difference? How is that fun for people who haven't played since day 1 or spending $$ for years? Used to be a blast, now it's a money grab to balance the playing field. UPDATE 2024: Even worse. Pay to win - - >pay to play. Playing this game without spending a ton of money is just feeding the players that actually have paid an insane amount. I've spent money on the pass, and bundles from time to time; without a consistent investment, you are nothing.",1,2024-09-19 02:22:05,0,"['CONTENT & UPDATES', 'MATCHMAKING & BALANCE', 'MONETIZATION']"
clash_royale,2024,"Games fun and all. Ok, progression system, different decks are all fun to use and whatnot, and visuals are really good for such a simple game. Only gripe, really, like everyone else has already said, is the ""pay to win"" aspect. Playing players with max cards in lower arenas isn't fun at all, and almost garuntees a loss. Fun game, though, if it weren't so geared towards pay to win gameplay. Bummer...",3,2024-05-12 11:26:57,0,"['GAMEPLAY', 'MONETIZATION']"
clash_royale,2024,"The game is in a heavy downward spiral with how the game is being handled. It is becoming such an issue that content creator and pro players are losing favor in the game. I feel nothing but anger when I'm playing. I installed and reinstalled the game 5 times, I believe. It's final this time since there is no point in someone picking up the game again or for the first time unless they are certain they want to spend money. There is no optional part anymore if you want to actually progress.",1,2024-07-03 23:36:17,0,"['CONTENT & UPDATES', 'MONETIZATION', 'TECHNICAL']"
clash_royale,2024,"Game used to be fun, but it way to much diverse in the number of cards in the game. One minute, you destroy your opponent, the next you're in a good battle, then you go on a 7 game losing streak of just getting hard counted out of your mind and unless you have spent tons of money on the game to get more card and change your deck you get stuck partially at higher level arenas. The game is very skill based, which is great, but sometimes it literally doesn't matter how good you are you just loss.",1,2024-03-27 02:11:03,0,['GAMEPLAY']
clash_royale,2024,"I started playing this game when it first came out and it was awesome!! Simple, play the game, get a chest and wait, you actually had to work to get cards and legendary cards were the best and crazy if you got even one! Now, I've gotten a free legendary at least twice a week for the past few months. And everything is so pay to win nowadays and all of the evolutions have completely ruined the skill factor of this game. My favorite deck (logbait) is completely unplayable now.",1,2024-09-19 01:06:46,0,"['GAMEPLAY', 'MONETIZATION']"
clash_royale,2024,"I used to love this game! Not anymore! It seems like the only way to win is to pay! Your hard work used to mean something! Now it just doesn't even matter if you face someone who spends constant money on upgrades! On top of that, potions NEED to be removed! The ability to render your opponent defenseless is almost cheating! I've spent years playing this game and lose almost every time someone uses them against me! I guess playing fair isn't a thing anymore!",1,2024-06-26 23:47:35,0,"['GAMEPLAY', 'MONETIZATION']"
clash_royale,2024,This game is annoying and a waste of time. If you don't get the pass you will be spending your life on this game. Literally took me 3 years to get my deck to max. And even more annoying is the draft challenges. Do you really want to spend your time doing draft every season? This game doesn't have many game modes and will get boring quickly. They are starting to turn this game completely to pay to win. The 20 win challenge resets you if you lose 3 times! So skip this game and play anything else!,1,2024-06-24 14:29:23,0,"['CONTENT & UPDATES', 'GAMEPLAY', 'MONETIZATION']"
clash_royale,2024,"While this was pretty fun originally this game has made some poor choices. Just a few of them are pay to win being completely broken (like every mobile game) not having skill based match making in clan wars (I've run into people both above and below me). Some of the auditions are helping like lucky drops but, when I'm always fighting someone who is either to low level to even compare to me or so over leveled I couldn't even begin to touch him thats a problem. I'm out of words but the list goes o",3,2024-09-27 07:16:30,0,"['GAMEPLAY', 'MONETIZATION', 'SOCIAL']"
clash_royale,2024,"I've played this game exclusively for years. It was easily the best game out. But now it's terrible. Every update in the last 2 years has made everything so confusing. Evolutions, champions, cards with multiple abilities, and towers that launch goblins have made it impossible to keep track of everything. All the skill I've accumulated over the last 6 years has gone out the window because of overpowered cards. It's pay to win now.",1,2024-08-23 11:14:50,0,"['CONTENT & UPDATES', 'GAMEPLAY', 'MATCHMAKING & BALANCE', 'MONETIZATION']"
clash_royale,2024,"I had a maxed out deck with a free to play account. They then pushed an update that made it so my deck was less than halfway to fully upgraded (when you looked at the cards required to level up). Because of pay to win players, I was suddenly very underleveled for my trophy count and could no longer compete. The dev team no longer cares about making a good game, and instead, they are trying to milk a dying game for as much money as they can.",1,2024-08-07 05:12:24,0,"['ACCOUNT & SUPPORT', 'CONTENT & UPDATES', 'GAMEPLAY', 'MATCHMAKING & BALANCE', 'MONETIZATION']"
clash_royale,2024,"Sad to see how far this game has fallen. Unless you plan to pay for every release, good luck attempting to get anywhere. The rank system just allows you to get close to your next goal and then repeatedly hits you with players who are light years ahead of you or who pay for everything. Don't worry though they will just release another game in order to attempt to get more of your money vs just making a game that is fun and fair for its players.",1,2024-05-13 03:42:07,0,"['CONTENT & UPDATES', 'MATCHMAKING & BALANCE', 'MONETIZATION']"
clash_royale,2024,"I play this game for 5 years. It's probably the only game that I actually got good at. This game is different from every other game out there. The creative strategies that you could use throughout the years we're so fun. What does 3,000 hours of developing my skills in this game equal to? Nothing. I'm still under leveled.I don't have any evolutions. The only way to get those things consistently is to pay pay. I'm good at this game. But the game is not good to me. Sorry I didn't want to pay $.",1,2024-07-26 09:14:52,0,['MONETIZATION']
